驶	S
着	S
直	S
升	S
机	S
，	S
面	S
色	S
冷	S
静	S
。	S

他	S
在	S
飞	S
行	S
前	S
曾	S
说	S
过	S
，	S
这	S
既	S
是	S
一	S
次	S
飞	S
行	S
训	S
练	S
，	S
又	S
是	S
一	S
次	S
充	S
满	S
挑	S
战	S
的	S
考	S
验	S
，	S
我	S
们	S
飞	S
行	S
学	S
员	S
都	S
做	S
好	S
了	S
充	S
分	S
准	S
备	S
。	S

“	S
风	S
力	S
4	S
-	S
5	S
级	S
，	S
天	S
气	S
骤	S
变	S
，	S
请	S
注	S
意	S
飞	S
行	S
高	S
度	S
。	S

”	S
耳	S
机	S
里	S
响	S
起	S
指	S
挥	S
员	S
响	S
亮	S
的	S
声	S
音	S
。	S

学	S
员	S
苏	S
亮	S
一	S
边	S
镇	S
定	S
自	S
若	S
地	S
向	S
指	S
挥	S
员	S
报	S
告	S
飞	S
行	S
的	S
各	S
种	S
参	S
数	S
，	S
一	S
边	S
迅	S
速	S
调	S
整	S
飞	S
行	S
姿	S
态	S
，	S
1	B
分	I
钟	E
后	S
，	S
他	S
顺	S
利	S
地	S
闯	S
过	S
了	S
“	S
难	S
关	S
”	S
。	S

随	B
后	E
，	S
直	S
升	S
机	S
急	S
速	S
地	S
穿	S
梭	S
在	S
薄	S
雾	S
间	S
，	S
挥	S
动	S
着	S
翅	S
膀	S
向	S
着	S
远	S
方	S
飞	S
去	S
。	S

经	S
了	S
解	S
才	S
知	S
道	S
，	S
这	S
是	S
毕	S
业	S
考	S
核	S
中	S
设	S
置	S
的	S
一	S
个	S
高	S
难	S
度	S
课	S
目	S
。	S

在	S
训	S
练	S
现	S
场	S
看	S
到	S
，	S
天	S
空	S
弥	S
漫	S
着	S
轻	S
雾	S
，	S
飞	S
行	S
学	S
员	S
们	S
动	S
作	S
迅	S
速	S
到	S
位	S
，	S
空	S
域	S
飞	S
行	S
、	S
空	S
中	S
悬	S
停	S
、	S
野	S
外	S
场	S
地	S
起	S
降	S
等	S
飞	S
行	S
课	S
目	S
完	S
成	S
出	S
色	S
。	S

不	S
知	S
不	S
觉	S
，	S
已	S
近	S
中	B
午	E
1	B
2	I
时	I
3	I
0	I
分	E
。	S

一	S
架	S
架	S
战	S
鹰	S
在	S
天	S
空	S
中	S
划	S
出	S
一	S
道	S
道	S
优	S
美	S
弧	S
线	S
，	S
依	S
次	S
对	S
准	S
机	S
场	S
跑	S
道	S
稳	S
稳	S
落	S
下	S
。	S

(	S
田	S
强	S
周	S
家	S
旺	S
）	S
4	B
月	I
2	I
8	I
日	E
晚	B
7	B
时	E
，	S
全	S
国	S
假	S
日	S
旅	S
游	S
部	S
际	S
协	S
调	S
会	S
议	S
办	S
公	S
室	S
发	S
布	S
了	S
2	B
0	I
0	I
6	I
年	E
“	S
五	B
一	E
”	S
黄	B
金	I
周	E
第	S
5	S
号	S
旅	S
游	S
信	S
息	S
预	S
报	S
。	S

各	S
地	S
准	S
备	S
工	S
作	S
已	S
经	S
就	S
绪	S
，	S
部	S
分	S
景	S
区	S
旅	S
游	S
热	S
潮	S
已	S
经	S
到	S
来	S
。	S

大	S
部	S
分	S
重	S
点	S
旅	S
游	S
城	S
市	S
和	S
景	S
区	S
的	S
旅	S
游	S
接	S
待	S
保	S
障	S
工	S
作	S
已	S
经	S
到	S
位	S
。	S

部	S
分	S
大	S
景	S
区	S
信	S
息	S
显	S
示	S
：	S
游	S
客	S
提	S
前	S
进	S
入	S
景	S
区	S
游	S
览	S
，	S
旅	S
游	S
热	S
潮	S
已	S
经	S
到	S
来	S
。	S

一	S
些	S
地	S
区	S
根	S
据	S
旅	S
游	S
热	S
潮	S
提	S
前	S
到	S
来	S
的	S
形	S
势	S
，	S
正	S
加	S
紧	S
完	S
善	S
假	S
日	S
旅	S
游	S
接	S
待	S
措	S
施	S
，	S
做	S
好	S
迎	S
接	S
游	S
客	S
到	S
来	S
的	S
各	S
项	S
准	S
备	S
工	S
作	S
。	S

昨	B
日	E
晚	B
7	B
时	E
，	S
全	S
国	S
假	S
日	S
办	S
和	S
各	S
省	S
（	S
区	S
）	S
、	S
市	S
、	S
计	S
划	S
单	S
列	S
市	S
、	S
副	S
省	S
级	S
城	S
市	S
、	S
重	S
点	S
旅	S
游	S
城	S
市	S
的	S
投	S
诉	S
电	S
话	S
向	S
社	S
会	S
公	S
布	S
。	S

一	S
、	S
主	S
要	S
城	S
市	S
和	S
景	S
区	S
情	S
况	S
哈	S
尔	S
滨	S
：	S
近	S
几	B
天	E
，	S
哈	S
尔	S
滨	S
火	S
车	S
站	S
旅	S
客	S
骤	S
增	S
。	S

去	S
往	S
北	S
京	S
、	S
大	S
连	S
、	S
济	S
南	S
等	S
南	S
方	S
城	S
市	S
及	S
牡	S
丹	S
江	S
、	S
佳	S
木	S
斯	S
等	S
省	S
内	S
城	S
市	S
方	S
向	S
的	S
火	S
车	S
票	S
紧	S
张	S
。	S

杭	S
州	S
：	S
第	S
二	S
届	S
中	S
国	S
国	S
际	S
动	S
漫	S
产	S
业	S
博	S
览	S
会	S
在	S
“	S
五	B
一	E
”	S
前	B
夕	E
开	S
幕	S
，	S
为	S
杭	S
州	S
假	S
日	S
旅	S
游	S
增	S
添	S
了	S
时	S
尚	S
内	S
容	S
，	S
吸	S
引	S
了	S
大	S
量	S
展	S
商	S
和	S
游	S
客	S
前	S
来	S
参	S
观	S
。	S

海	S
口	S
：	S
“	S
五	S
一	S
”	S
文	S
化	S
活	S
动	S
从	S
今	B
日	E
起	S
开	S
幕	S
，	S
主	S
要	S
活	S
动	S
是	S
庆	S
祝	S
“	S
五	S
一	S
”	S
“	S
情	S
系	S
百	S
姓	S
”	S
文	S
艺	S
表	S
演	S
、	S
万	S
绿	S
园	S
群	S
众	S
体	S
育	S
大	S
游	S
园	S
、	S
万	S
绿	S
园	S
“	S
卡	S
拉	S
O	S
K	S
大	S
家	S
唱	S
”	S
群	S
众	S
歌	S
手	S
比	S
赛	S
。	S

群	S
众	S
性	S
文	S
化	S
活	S
动	S
吸	S
引	S
大	S
批	S
游	S
客	S
参	S
加	S
。	S

韶	S
山	S
：	S
假	S
日	S
旅	S
游	S
提	S
前	S
升	S
温	S
。	S

近	S
几	B
天	E
，	S
各	S
旅	S
游	S
景	S
区	S
（	S
点	S
）	S
已	S
经	S
形	S
成	S
接	S
待	S
热	S
潮	S
，	S
省	S
旅	S
游	S
局	S
组	S
织	S
的	S
公	S
众	S
展	S
效	S
果	S
显	S
著	S
。	S

毛	S
主	S
席	S
故	S
居	S
、	S
滴	S
水	S
洞	S
等	S
景	S
区	S
（	S
点	S
）	S
在	S
节	S
前	S
就	S
进	S
入	S
旅	S
游	S
接	S
待	S
的	S
旺	S
期	S
。	S

泰	S
山	S
：	S
泰	S
安	S
市	S
假	S
日	S
办	S
特	S
别	S
提	S
示	S
：	S
5	B
月	I
1	I
日	E
至	S
2	B
日	E
到	S
泰	S
山	S
游	S
览	S
的	S
游	S
客	S
将	S
很	S
多	S
，	S
客	S
房	S
预	S
定	S
已	S
满	S
。	S

为	S
保	S
证	S
游	S
客	S
的	S
安	S
全	S
和	S
游	S
览	S
质	S
量	S
，	S
希	S
望	S
来	S
泰	S
山	S
旅	S
游	S
的	S
游	S
客	S
根	S
据	S
情	S
况	S
安	S
排	S
好	S
自	S
己	S
的	S
行	S
程	S
。	S

武	S
当	S
山	S
：	S
游	S
客	S
大	S
量	S
进	S
入	S
武	S
当	S
山	S
。	S

假	S
日	S
办	S
专	S
门	S
印	S
制	S
5	S
万	S
份	S
旅	S
游	S
指	S
南	S
、	S
交	S
通	S
指	S
南	S
，	S
发	S
放	S
给	S
游	S
客	S
，	S
方	S
便	S
游	S
览	S
。	S

普	S
陀	S
山	S
：	S
今	B
天	E
普	S
陀	S
山	S
风	S
景	S
区	S
内	S
游	S
人	S
较	S
多	S
，	S
客	S
流	S
比	S
去	B
年	E
同	B
期	E
增	S
加	S
2	S
5	S
2	S
0	S
多	S
人	S
。	S

普	S
陀	S
山	S
假	S
日	S
办	S
加	S
紧	S
工	S
作	S
，	S
迎	S
接	S
人	S
气	S
旺	S
盛	S
的	S
势	S
头	S
。	S

井	S
冈	S
山	S
：	S
进	S
入	S
井	S
冈	S
山	S
的	S
游	S
客	S
明	S
显	S
增	S
多	S
。	S

为	S
方	S
便	S
游	S
客	S
，	S
市	S
假	S
办	S
于	S
今	B
日	E
开	S
始	S
分	S
别	S
在	S
三	S
条	S
上	S
山	S
道	S
路	S
上	S
给	S
游	S
客	S
发	S
放	S
优	S
质	S
服	S
务	S
便	S
民	S
卡	S
，	S
提	S
示	S
游	S
客	S
入	S
住	S
、	S
购	S
票	S
、	S
导	S
游	S
服	S
务	S
的	S
信	S
息	S
。	S

电	S
信	S
部	S
门	S
专	S
门	S
为	S
游	S
客	S
发	S
出	S
手	S
机	S
温	S
馨	S
提	S
示	S
和	S
当	B
日	E
天	S
气	S
预	S
报	S
。	S

莫	S
高	S
窟	S
：	S
敦	S
煌	S
各	S
旅	S
行	S
社	S
预	S
订	S
的	S
团	S
队	S
已	S
陆	S
续	S
开	S
始	S
到	S
达	S
，	S
敦	S
煌	S
各	S
旅	S
游	S
景	S
点	S
游	S
客	S
明	S
显	S
增	S
多	S
，	S
莫	S
高	S
窟	S
每	S
天	S
平	S
均	S
接	S
待	S
游	S
客	S
1	S
5	S
1	S
6	S
人	S
，	S
鸣	S
沙	S
山	S
、	S
月	S
牙	S
泉	S
每	S
天	S
接	S
待	S
游	S
客	S
6	S
6	S
5	S
人	S
。	S

玉	S
龙	S
雪	S
山	S
：	S
今	B
日	E
接	S
待	S
游	S
客	S
5	S
7	S
4	S
9	S
人	S
，	S
同	S
比	S
增	S
长	S
9	S
%	S
，	S
占	S
最	S
佳	S
日	S
接	S
待	S
量	S
的	S
7	S
1	S
%	S
，	S
占	S
最	S
大	S
日	S
接	S
待	S
量	S
的	S
4	S
8	S
%	S
。	S

二	S
、	S
旅	S
游	S
交	S
通	S
和	S
住	S
宿	S
情	S
况	S
航	S
空	S
客	S
运	S
和	S
铁	S
路	S
售	S
票	S
情	S
况	S
反	S
映	S
：	S
北	S
京	S
、	S
上	S
海	S
、	S
昆	S
明	S
、	S
桂	S
林	S
、	S
西	S
安	S
、	S
香	S
港	S
等	S
是	S
本	S
次	S
“	S
五	B
一	E
”	S
黄	B
金	I
周	E
的	S
热	S
点	S
旅	S
游	S
城	S
市	S
。	S

特	S
别	S
是	S
北	S
京	S
，	S
4	B
月	I
3	I
0	I
日	E
、	S
5	B
月	I
1	I
日	E
进	S
入	S
北	S
京	S
的	S
直	S
快	S
以	S
上	S
列	S
车	S
车	S
票	S
基	S
本	S
售	S
完	S
。	S

各	S
地	S
客	S
房	S
预	S
定	S
迅	S
速	S
升	S
温	S
，	S
大	S
多	S
超	S
过	S
5	S
5	S
％	S
；	S
特	S
别	S
值	S
得	S
关	S
注	S
的	S
是	S
部	S
分	S
大	S
型	S
景	S
区	S
5	S
月	S
1	S
日	S
、	S
2	S
日	S
等	S
高	S
峰	S
时	S
段	S
的	S
客	S
房	S
预	S
定	S
超	S
过	S
7	S
0	S
％	S
。	S

民	S
航	S
方	S
面	S
：	S
目	S
前	S
航	S
班	S
率	S
预	S
定	S
超	S
过	S
9	S
0	S
％	S
的	S
有	S
：	S
4	B
月	I
3	I
0	I
日	E
，	S
天	S
津	S
至	S
青	S
岛	S
、	S
香	S
港	S
、	S
郑	S
州	S
、	S
西	S
安	S
、	S
大	S
连	S
、	S
成	S
都	S
、	S
南	S
京	S
，	S
青	S
岛	S
至	S
长	S
沙	S
、	S
西	S
安	S
、	S
长	S
春	S
，	S
沈	S
阳	S
至	S
昆	S
明	S
、	S
深	S
圳	S
、	S
北	S
京	S
、	S
海	S
口	S
、	S
长	S
沙	S
－	S
张	S
家	S
界	S
、	S
济	S
南	S
－	S
西	S
安	S
、	S
大	S
连	S
－	S
合	S
肥	S
、	S
韩	S
国	S
济	S
州	S
、	S
韩	S
国	S
清	S
州	S
，	S
宁	S
波	S
至	S
香	S
港	S
；	S
5	B
月	I
1	I
日	E
，	S
天	S
津	S
至	S
上	S
海	S
、	S
青	S
岛	S
、	S
香	S
港	S
、	S
西	S
安	S
、	S
南	S
京	S
、	S
大	S
连	S
，	S
南	S
昌	S
至	S
昆	S
明	S
，	S
深	S
圳	S
至	S
丽	S
江	S
、	S
桂	S
林	S
，	S
厦	S
门	S
至	S
槟	S
城	S
、	S
新	S
加	S
坡	S
、	S
澳	S
门	S
、	S
长	S
沙	S
、	S
昆	S
明	S
，	S
南	S
京	S
至	S
北	S
京	S
、	S
昆	S
明	S
、	S
福	S
州	S
、	S
西	S
安	S
、	S
桂	S
林	S
、	S
张	S
家	S
界	S
。	S

另	S
外	S
，	S
5	B
月	I
2	I
日	E
、	S
3	B
日	E
，	S
南	S
京	S
至	S
桂	S
林	S
、	S
张	S
家	S
界	S
，	S
厦	S
门	S
至	S
澳	S
门	S
的	S
航	S
班	S
预	S
定	S
也	S
比	S
较	S
紧	S
张	S
。	S

铁	S
路	S
方	S
面	S
：	S
直	S
快	S
以	S
上	S
对	S
号	S
票	S
售	S
完	S
的	S
车	S
次	S
有	S
：	S
4	B
月	I
3	I
0	I
日	E
，	S
青	S
岛	S
、	S
南	S
昌	S
、	S
重	S
庆	S
、	S
深	S
圳	S
、	S
沈	S
阳	S
、	S
宁	S
波	S
、	S
苏	S
州	S
至	S
北	S
京	S
，	S
5	B
月	I
1	I
日	E
，	S
青	S
岛	S
至	S
上	S
海	S
、	S
济	S
南	S
，	S
南	S
昌	S
至	S
北	S
京	S
、	S
深	S
圳	S
，	S
重	S
庆	S
至	S
乌	S
鲁	S
木	S
齐	S
，	S
沈	S
阳	S
至	S
北	S
京	S
、	S
上	S
海	S
、	S
青	S
岛	S
、	S
广	S
州	S
、	S
大	S
连	S
、	S
锦	S
州	S
、	S
长	S
春	S
。	S

另	S
外	S
，	S
黄	B
金	I
周	E
期	S
间	S
，	S
哈	S
尔	S
滨	S
至	S
北	S
京	S
、	S
宁	S
波	S
至	S
广	S
州	S
、	S
包	S
头	S
直	S
快	S
以	S
上	S
列	S
车	S
车	S
票	S
也	S
基	S
本	S
售	S
完	S
。	S

住	S
宿	S
情	S
况	S
：	S
信	S
息	S
显	S
示	S
，	S
泰	S
山	S
、	S
华	S
山	S
、	S
嵩	S
山	S
5	B
月	I
1	I
日	E
、	S
2	B
日	E
的	S
客	S
房	S
预	S
定	S
都	S
已	S
经	S
突	S
破	S
7	S
0	S
%	S
。	S
初	S
为	S
父	S
母	S
的	S
家	S
长	S
通	S
常	S
都	S
会	S
被	S
孩	S
子	S
不	S
停	S
的	S
哭	S
闹	S
搞	S
得	S
筋	S
疲	S
力	S
尽	S
，	S
所	S
以	S
总	S
盼	S
着	S
他	S
们	S
能	S
踏	S
踏	S
实	S
实	S
地	S
多	S
睡	S
一	S
会	S
儿	S
。	S

然	S
而	S
，	S
一	S
旦	S
孩	S
子	S
睡	S
得	S
多	S
了	S
，	S
家	S
长	S
们	S
又	S
开	S
始	S
担	S
心	S
了	S
：	S
我	S
家	S
宝	S
宝	S
怎	S
么	S
这	S
么	S
能	S
睡	S
，	S
不	S
会	S
是	S
有	S
什	S
么	S
问	S
题	S
吧	S
？	S

北	S
京	S
友	S
谊	S
医	S
院	S
儿	S
科	S
主	S
任	S
刘	S
晓	S
红	S
说	S
，	S
婴	S
儿	S
的	S
睡	S
眠	S
时	S
间	S
一	S
般	S
都	S
会	S
比	S
成	S
人	S
长	S
，	S
而	S
且	S
是	S
年	S
龄	S
越	S
小	S
，	S
睡	S
眠	S
时	S
间	S
越	S
多	S
。	S

一	S
般	S
1	S
个	S
月	S
大	S
的	S
新	S
生	S
儿	S
一	B
天	E
睡	S
2	B
0	E
—	S
2	B
2	I
个	I
小	I
时	E
，	S
基	S
本	S
上	S
除	S
了	S
吃	S
喝	S
拉	S
撒	S
就	S
是	S
睡	S
觉	S
；	S
1	S
—	S
2	S
个	S
月	S
的	S
宝	S
宝	S
每	S
天	S
睡	S
1	B
8	I
个	I
小	I
时	E
左	S
右	S
，	S
能	S
与	S
父	S
母	S
玩	S
一	S
会	S
儿	S
；	S
3	S
个	S
月	S
大	S
的	S
婴	S
儿	S
则	S
一	S
般	S
睡	S
1	B
6	I
个	I
小	I
时	E
左	S
右	S
，	S
能	S
有	S
更	S
多	S
的	S
时	S
间	S
与	S
父	S
母	S
交	S
流	S
，	S
会	S
翻	S
身	S
、	S
转	S
头	S
、	S
也	S
会	S
踢	S
被	S
子	S
；	S
半	S
岁	S
后	S
婴	S
儿	S
通	S
常	S
会	S
睡	S
1	B
2	E
—	S
1	B
4	I
个	I
小	I
时	E
，	S
之	S
后	S
慢	S
慢	S
递	S
减	S
。	S

当	S
然	S
，	S
某	S
些	S
时	S
候	S
，	S
孩	S
子	S
的	S
睡	S
眠	S
时	S
间	S
会	S
略	S
略	S
超	S
过	S
这	S
个	S
标	S
准	S
，	S
这	S
可	S
能	S
是	S
头	S
一	S
天	S
太	S
累	S
了	S
，	S
玩	S
得	S
过	S
于	S
兴	S
奋	S
，	S
但	S
很	S
快	S
就	S
能	S
纠	S
正	S
过	S
来	S
。	S

如	S
果	S
孩	S
子	S
经	S
常	S
出	S
现	S
过	S
于	S
能	S
睡	S
的	S
情	S
况	S
，	S
就	S
要	S
考	S
虑	S
是	S
不	S
是	S
患	S
病	S
了	S
。	S

临	S
床	S
上	S
把	S
这	S
种	S
睡	S
眠	S
过	S
多	S
的	S
现	S
象	S
称	S
为	S
嗜	S
睡	S
，	S
多	S
指	S
超	S
过	S
正	S
常	S
睡	S
眠	S
时	S
间	S
的	S
入	S
睡	S
状	S
态	S
，	S
可	S
能	S
是	S
某	S
种	S
疾	S
病	S
的	S
症	S
状	S
之	S
一	S
。	S

引	S
起	S
宝	S
宝	S
嗜	S
睡	S
的	S
疾	S
病	S
很	S
多	S
。	S

比	S
如	S
，	S
感	S
冒	S
伴	S
随	S
发	S
热	S
的	S
宝	S
宝	S
多	S
数	S
有	S
嗜	S
睡	S
情	S
况	S
，	S
一	S
旦	S
退	S
热	S
后	S
精	S
神	S
就	S
能	S
恢	S
复	S
，	S
睡	S
眠	S
也	S
恢	S
复	S
正	S
常	S
，	S
这	S
种	S
情	S
况	S
属	S
于	S
正	S
常	S
现	S
象	S
，	S
是	S
宝	S
宝	S
体	S
内	S
自	S
行	S
调	S
整	S
的	S
过	S
程	S
，	S
所	S
以	S
，	S
多	S
睡	S
有	S
利	S
于	S
身	S
体	S
的	S
恢	S
复	S
。	S

服	S
用	S
感	S
冒	S
、	S
过	S
敏	S
药	S
物	S
后	S
可	S
能	S
也	S
会	S
出	S
现	S
嗜	S
睡	S
现	S
象	S
，	S
这	S
是	S
药	S
物	S
的	S
副	S
作	S
用	S
，	S
一	S
般	S
停	S
药	S
后	S
就	S
可	S
缓	S
解	S
。	S

但	S
如	S
果	S
在	S
病	S
毒	S
性	S
脑	S
炎	S
或	S
乙	S
脑	S
流	S
行	S
地	S
区	S
发	S
现	S
宝	S
宝	S
嗜	S
睡	S
，	S
同	S
时	S
还	S
伴	S
有	S
呕	S
吐	S
、	S
不	S
吃	S
奶	S
、	S
发	S
高	S
烧	S
等	S
情	S
况	S
，	S
则	S
一	S
定	S
要	S
引	S
起	S
注	S
意	S
。	S

刘	S
主	S
任	S
提	S
醒	S
，	S
一	S
旦	S
宝	S
宝	S
出	S
现	S
嗜	S
睡	S
表	S
现	S
，	S
家	S
长	S
首	S
先	S
要	S
查	S
看	S
宝	S
宝	S
有	S
无	S
发	S
热	S
、	S
没	S
精	S
神	S
、	S
无	S
食	S
欲	S
等	S
情	S
况	S
，	S
如	S
果	S
有	S
，	S
要	S
及	S
时	S
带	S
宝	S
宝	S
去	S
医	S
院	S
，	S
查	S
看	S
是	S
何	S
种	S
原	S
因	S
引	S
起	S
的	S
，	S
以	S
免	S
延	S
误	S
治	S
疗	S
。	S
h	S
t	S
t	S
p	S
:	S
/	S
/	S
w	S
w	S
w	S
.	S
s	S
i	S
n	S
a	S
.	S
c	S
o	S
m	S
.	S
c	S
n	S
2	B
0	I
0	I
1	I
年	I
0	I
7	I
月	I
2	I
5	I
日	E
1	B
0	I
:	I
2	I
9	E
河	S
南	S
报	S
业	S
网	S
-	S
大	S
河	S
报	S
本	S
报	S
讯	S
进	S
入	S
7	B
月	E
以	S
来	S
，	S
南	S
阳	S
市	S
干	S
旱	S
局	S
面	S
仍	S
未	S
解	S
除	S
，	S
全	S
市	S
受	S
旱	S
作	S
物	S
面	S
积	S
已	S
上	S
升	S
到	S
6	S
6	S
0	S
万	S
亩	S
，	S
其	S
中	S
重	S
旱	S
3	S
0	S
0	S
多	S
万	S
亩	S
，	S
干	S
枯	S
7	S
万	S
亩	S
。	S

严	S
重	S
干	S
旱	S
还	S
造	S
成	S
了	S
6	S
7	S
万	S
人	S
和	S
1	S
9	S
万	S
头	S
大	S
牲	S
畜	S
临	S
时	S
饮	S
水	S
困	S
难	S
。	S

据	S
南	S
阳	S
市	S
防	S
汛	S
抗	S
旱	S
指	S
挥	S
部	S
统	S
计	S
，	S
全	S
市	S
大	S
中	S
型	S
水	S
库	S
蓄	S
水	S
仅	S
有	S
7	S
亿	S
立	S
方	S
米	S
，	S
已	S
经	S
有	S
6	S
5	S
座	S
小	S
水	S
库	S
和	S
1	S
.	S
5	S
万	S
座	S
塘	S
堰	S
坝	S
干	S
涸	S
，	S
4	S
2	S
0	S
0	S
眼	S
机	S
井	S
出	S
水	S
不	S
足	S
，	S
小	S
型	S
河	S
道	S
几	S
乎	S
全	S
部	S
断	S
流	S
，	S
中	S
型	S
河	S
道	S
也	S
有	S
部	S
分	S
接	S
近	S
断	S
流	S
，	S
岗	S
丘	S
区	S
地	S
下	S
水	S
位	S
普	S
遍	S
下	S
降	S
2	S
至	S
3	S
米	S
。	S

7	B
月	I
2	I
0	I
日	E
前	S
后	S
，	S
虽	S
有	S
部	S
分	S
县	S
市	S
降	S
雨	S
，	S
但	S
是	S
大	S
部	S
分	S
地	S
区	S
仍	S
然	S
不	S
能	S
有	S
效	S
解	S
除	S
旱	S
情	S
，	S
全	S
市	S
抗	S
旱	S
形	S
势	S
仍	S
然	S
严	S
峻	S
。	S

南	S
阳	S
市	S
积	S
极	S
组	S
织	S
干	S
部	S
群	S
众	S
，	S
全	S
力	S
投	S
入	S
抗	S
旱	S
保	S
秋	S
。	S

目	S
前	S
全	S
市	S
参	S
与	S
抗	S
旱	S
的	S
劳	S
动	S
力	S
达	S
到	S
6	S
0	S
多	S
万	S
人	S
，	S
启	S
动	S
自	S
流	S
灌	S
区	S
1	S
7	S
处	S
、	S
泵	S
站	S
1	S
8	S
6	S
处	S
、	S
机	S
井	S
2	S
.	S
2	S
万	S
眼	S
，	S
投	S
入	S
抗	S
旱	S
资	S
金	S
1	S
6	S
0	S
0	S
多	S
万	S
元	S
，	S
已	S
累	S
计	S
浇	S
地	S
2	S
4	S
8	S
万	S
亩	S
，	S
临	S
时	S
解	S
决	S
了	S
2	S
3	S
万	S
人	S
和	S
1	S
1	S
万	S
头	S
大	S
牲	S
畜	S
的	S
饮	S
水	S
困	S
难	S
。	S

（	S
李	S
敬	S
欣	S
杨	S
文	S
磊	S
）	S
北	S
京	S
市	S
报	S
告	S
第	S
2	S
例	S
输	S
入	S
性	S
甲	S
型	S
H	S
1	S
N	S
1	S
流	S
感	S
确	S
诊	S
病	S
例	S
来	S
源	S
：	S
卫	S
生	S
部	S
日	S
期	S
：	S
2	B
0	I
0	I
9	I
-	I
5	I
-	I
2	I
0	E
北	S
京	S
市	S
卫	S
生	S
局	S
通	S
报	S
，	S
5	B
月	I
2	I
0	I
日	E
，	S
北	S
京	S
市	S
报	S
告	S
1	S
例	S
输	S
入	S
性	S
甲	S
型	S
H	S
1	S
N	S
1	S
流	S
感	S
确	S
诊	S
病	S
例	S
。	S

这	S
是	S
北	S
京	S
市	S
第	S
2	S
例	S
、	S
我	S
国	S
内	S
地	S
第	S
5	S
例	S
输	S
入	S
性	S
甲	S
型	S
H	S
1	S
N	S
1	S
流	S
感	S
确	S
诊	S
病	S
例	S
。	S

患	S
者	S
，	S
男	S
性	S
，	S
2	S
1	S
岁	S
，	S
加	S
拿	S
大	S
籍	S
华	S
人	S
，	S
目	S
前	S
就	S
读	S
于	S
加	S
拿	S
大	S
多	S
伦	S
多	S
某	S
大	S
学	S
。	S

患	S
者	S
于	S
5	B
月	I
1	I
6	I
日	E
下	B
午	E
乘	S
坐	S
A	S
C	S
0	S
3	S
1	S
航	S
班	S
从	S
加	S
拿	S
大	S
多	S
伦	S
多	S
抵	S
达	S
北	S
京	S
。	S

5	B
月	I
1	I
9	I
日	E
1	B
0	I
时	E
，	S
患	S
者	S
出	S
现	S
发	S
热	S
、	S
咳	S
嗽	S
、	S
乏	S
力	S
等	S
症	S
状	S
，	S
自	S
服	S
药	S
后	S
症	S
状	S
未	S
缓	S
解	S
。	S

5	B
月	I
1	I
9	I
日	E
1	B
8	I
时	E
，	S
到	S
武	S
警	S
总	S
医	S
院	S
就	S
诊	S
，	S
并	S
在	S
该	S
院	S
接	S
受	S
隔	S
离	S
医	S
学	S
观	S
察	S
。	S

5	B
月	I
2	I
0	I
日	E
1	B
2	I
时	E
，	S
患	S
者	S
被	S
转	S
入	S
地	S
坛	S
医	S
院	S
进	S
行	S
隔	S
离	S
治	S
疗	S
。	S

5	B
月	I
2	I
0	I
日	E
，	S
北	S
京	S
市	S
疾	S
病	S
预	S
防	S
控	S
制	S
中	S
心	S
对	S
患	S
者	S
咽	S
拭	S
子	S
标	S
本	S
进	S
行	S
实	S
验	S
室	S
检	S
测	S
，	S
结	S
果	S
为	S
甲	S
型	S
H	S
1	S
N	S
1	S
流	S
感	S
病	S
毒	S
核	S
酸	S
阳	S
性	S
；	S
经	S
中	S
国	S
疾	S
病	S
预	S
防	S
控	S
制	S
中	S
心	S
复	S
核	S
检	S
测	S
，	S
结	S
果	S
为	S
甲	S
型	S
H	S
1	S
N	S
1	S
流	S
感	S
病	S
毒	S
核	S
酸	S
阳	S
性	S
。	S

北	S
京	S
市	S
卫	S
生	S
局	S
组	S
织	S
专	S
家	S
组	S
进	S
行	S
会	S
诊	S
，	S
按	S
照	S
卫	S
生	S
部	S
制	S
定	S
的	S
甲	S
型	S
H	S
1	S
N	S
1	S
流	S
感	S
诊	S
疗	S
方	S
案	S
，	S
对	S
患	S
者	S
的	S
临	S
床	S
表	S
现	S
、	S
流	S
行	S
病	S
学	S
资	S
料	S
及	S
实	S
验	S
室	S
检	S
测	S
结	S
果	S
进	S
行	S
综	S
合	S
分	S
析	S
后	S
，	S
判	S
定	S
该	S
病	S
例	S
为	S
甲	S
型	S
H	S
1	S
N	S
1	S
流	S
感	S
确	S
诊	S
病	S
例	S
。	S

目	S
前	S
，	S
患	S
者	S
病	S
情	S
稳	S
定	S
；	S
密	S
切	S
接	S
触	S
者	S
已	S
接	S
受	S
医	S
学	S
观	S
察	S
，	S
无	S
异	S
常	S
临	S
床	S
表	S
现	S
。	S

卫	S
生	S
部	S
对	S
此	S
高	S
度	S
重	S
视	S
，	S
要	S
求	S
北	S
京	S
市	S
卫	S
生	S
部	S
门	S
加	S
强	S
患	S
者	S
临	S
床	S
救	S
治	S
，	S
进	S
一	S
步	S
做	S
好	S
相	S
关	S
流	S
行	S
病	S
学	S
调	S
查	S
、	S
密	S
切	S
接	S
触	S
者	S
追	S
踪	S
和	S
医	S
学	S
观	S
察	S
。	S

有	S
关	S
情	S
况	S
已	S
通	S
报	S
世	S
界	S
卫	S
生	S
组	S
