2	B	B
0	I	I
0	I	I
9	I	I
年	I	I
5	I	I
月	I	I
2	I	I
9	I	I
日	E	E
5	B	B
月	I	I
2	I	I
9	I	I
日	E	E
，	S	S
不	S	S
少	S	S
媒	S	S
体	S	S
记	S	S
者	S	S
在	S	S
定	S	S
点	S	S
收	S	S
治	S	S
甲	S	S
型	S	S
H	S	S
1	S	S
N	S	S
1	S	S
流	S	S
感	S	S
患	S	S
者	S	S
的	S	S
广	S	S
州	S	S
市	S	S
第	S	S
八	S	S
人	S	S
民	S	S
医	S	S
院	S	S
外	S	S
等	S	S
待	S	S
采	S	S
访	S	S
。	S	S

当	B	B
日	E	E
，	S	S
卫	S	S
生	S	S
部	S	S
通	S	S
报	S	S
，	S	S
广	S	S
东	S	S
省	S	S
广	S	S
州	S	S
市	S	S
报	S	S
告	S	S
的	S	S
1	S	S
例	S	S
输	S	S
入	S	S
性	S	S
甲	S	S
型	S	S
H	S	S
1	S	S
N	S	S
1	S	S
流	S	S
感	S	S
疑	S	S
似	S	S
病	S	S
例	S	S
被	S	S
确	S	S
诊	S	S
，	S	S
随	S	S
后	S	S
该	S	S
病	S	S
例	S	S
的	S	S
1	S	S
名	S	S
密	S	S
切	S	S
接	S	S
触	S	S
者	S	S
被	S	S
诊	S	S
断	S	S
为	S	S
甲	S	S
型	S	S
H	S	S
1	S	S
N	S	S
1	S	S
流	S	S
感	S	S
确	S	S
诊	S	S
病	S	S
例	S	S
。	S	S

这	S	S
是	S	S
自	S	S
5	B	B
月	I	I
1	I	I
1	I	I
日	E	E
我	S	S
国	S	S
内	S	S
地	S	S
发	S	S
现	S	S
首	S	S
例	S	S
输	S	S
入	S	S
性	S	S
甲	S	S
型	S	S
H	S	S
1	S	S
N	S	S
1	S	S
流	S	S
感	S	S
确	S	S
诊	S	S
病	S	S
例	S	S
后	S	S
，	S	S
报	S	S
告	S	S
的	S	S
首	S	S
例	S	S
二	S	S
代	S	S
病	S	S
例	S	S
，	S	S
我	S	S
国	S	S
的	S	S
流	S	S
感	S	S
疫	S	S
情	S	S
防	S	S
控	S	S
形	S	S
势	S	S
随	S	S
之	S	S
升	S	S
级	S	S
。	S	S

此	S	S
患	S	S
者	S	S
，	S	S
女	S	S
，	S	S
2	S	S
4	S	S
岁	S	S
，	S	S
中	S	S
国	S	S
籍	S	S
，	S	S
广	S	S
州	S	S
某	S	S
影	S	S
楼	S	S
化	S	S
妆	S	S
师	S	S
。	S	S

广	S	S
东	S	S
省	S	S
第	S	S
三	S	S
例	S	S
患	S	S
者	S	S
曾	S	S
与	S	S
女	S	S
友	S	S
于	S	S
5	B	B
月	I	I
2	I	I
5	I	I
、	I	I
2	I	I
6	I	I
日	E	E
在	S	S
她	S	S
工	S	S
作	S	S
的	S	S
影	S	S
楼	S	S
及	S	S
同	S	S
车	S	S
外	S	S
出	S	S
拍	S	S
摄	S	S
婚	S	S
纱	S	S
照	S	S
。	S	S

目	S	S
前	S	S
，	S	S
患	S	S
者	S	S
病	S	S
情	S	S
稳	S	S
定	S	S
。	S	S

此	S	S
新	S	S
闻	S	S
已	S	S
有	S	S
3	S	S
7	S	S
人	S	S
浏	S	S
览	S	S
年	S	S
近	S	S
中	S	S
年	S	S
的	S	S
毕	S	S
先	S	S
生	S	S
打	S	S
算	S	S
在	S	S
家	S	S
里	S	S
睡	S	S
上	S	S
两	B	B
天	E	E
，	S	S
然	S	S
后	S	S
一	S	S
家	S	S
子	S	S
去	S	S
逛	S	S
公	S	S
园	S	S
，	S	S
有	S	S
时	S	S
间	S	S
的	S	S
话	S	S
再	S	S
去	S	S
玩	S	S
玩	S	S
射	S	S
箭	S	S
、	S	S
射	S	S
击	S	S
等	S	S
新	S	S
鲜	S	S
的	S	S
游	S	S
戏	S	S
，	S	S
花	S	S
费	S	S
不	S	S
多	S	S
，	S	S
劳	S	S
逸	S	S
结	S	S
合	S	S
。	S	S
三	S	S
棒	S	S
鼓	S	S
，	S	S
唐	B	B
代	E	E
称	S	S
三	S	S
仗	S	S
鼓	S	S
，	S	S
约	S	S
于	S	S
明	B	B
代	E	E
传	S	S
入	S	S
本	S	S
境	S	S
，	S	S
并	S	S
逐	S	S
渐	S	S
成	S	S
为	S	S
群	S	S
众	S	S
喜	S	S
闻	S	S
乐	S	S
见	S	S
的	S	S
民	S	S
间	S	S
艺	S	S
术	S	S
形	S	S
式	S	S
。	S	S

每	B	B
年	E	E
春	B	B
节	E	E
，	S	S
艺	S	S
人	S	S
们	S	S
结	S	S
伴	S	S
走	S	S
村	S	S
串	S	S
寨	S	S
拜	S	S
年	S	S
，	S	S
表	S	S
演	S	S
对	S	S
象	S	S
不	S	S
分	S	S
贫	S	S
富	S	S
，	S	S
户	S	S
户	S	S
必	S	S
到	S	S
。	S	S

如	S	S
遇	S	S
贫	S	S
寒	S	S
之	S	S
家	S	S
，	S	S
表	S	S
演	S	S
者	S	S
将	S	S
别	S	S
家	S	S
赠	S	S
送	S	S
的	S	S
礼	S	S
品	S	S
相	S	S
送	S	S
，	S	S
意	S	S
在	S	S
人	S	S
人	S	S
过	S	S
节	S	S
欢	S	S
喜	S	S
。	S	S

充	S	S
分	S	S
体	S	S
现	S	S
出	S	S
土	S	S
家	S	S
人	S	S
热	S	S
情	S	S
好	S	S
客	S	S
，	S	S
心	S	S
地	S	S
善	S	S
良	S	S
的	S	S
民	S	S
族	S	S
性	S	S
格	S	S
。	S	S

对	S	S
加	S	S
强	S	S
民	S	S
族	S	S
间	S	S
团	S	S
结	S	S
有	S	S
一	S	S
定	S	S
的	S	S
作	S	S
用	S	S
。	S	S

三	S	S
棒	S	S
鼓	S	S
通	S	S
常	S	S
由	S	S
三	S	S
至	S	S
五	S	S
人	S	S
组	S	S
成	S	S
，	S	S
一	S	S
人	S	S
击	S	S
鼓	S	S
唱	S	S
词	S	S
，	S	S
一	S	S
人	S	S
锣	S	S
鼓	S	S
配	S	S
乐	S	S
，	S	S
一	S	S
人	S	S
耍	S	S
花	S	S
棒	S	S
。	S	S

花	S	S
棒	S	S
三	S	S
根	S	S
，	S	S
长	S	S
一	S	S
尺	S	S
，	S	S
舞	S	S
者	S	S
左	S	S
右	S	S
各	S	S
执	S	S
一	S	S
根	S	S
，	S	S
将	S	S
另	S	S
一	S	S
根	S	S
抛	S	S
在	S	S
空	S	S
中	S	S
，	S	S
左	S	S
右	S	S
开	S	S
弓	S	S
，	S	S
击	S	S
打	S	S
空	S	S
中	S	S
花	S	S
棒	S	S
使	S	S
之	S	S
不	S	S
落	S	S
地	S	S
。	S	S

二	B	B
月	I	I
初	I	I
二	E	E
，	S	S
土	S	S
地	S	S
神	S	S
生	S	S
日	S	S
，	S	S
作	S	S
土	S	S
地	S	S
会	S	S
。	S	S

二	B	B
月	I	I
十	I	I
五	I	I
日	E	E
，	S	S
为	S	S
花	S	S
朝	S	S
大	S	S
期	S	S
，	S	S
幼	S	S
女	S	S
穿	S	S
耳	S	S
；	S	S
男	S	S
女	S	S
多	S	S
于	S	S
此	S	S
时	S	S
婚	S	S
配	S	S
。	S	S

三	B	B
月	I	I
三	I	I
日	E	E
，	S	S
这	S	S
天	S	S
吃	S	S
蒿	S	S
子	S	S
粑	S	S
粑	S	S
，	S	S
叫	S	S
“	S	S
蒿	S	S
子	S	S
节	S	S
”	S	S
。	S	S

清	B	B
明	E	E
插	S	S
柳	S	S
叶	S	S
于	S	S
门	S	S
，	S	S
谓	S	S
之	S	S
“	S	S
清	S	S
门	S	S
”	S	S
，	S	S
取	S	S
一	S	S
年	S	S
合	S	S
家	S	S
清	S	S
吉	S	S
之	S	S
兆	S	S
。	S	S

又	S	S
以	S	S
丝	S	S
棉	S	S
五	S	S
色	S	S
纸	S	S
制	S	S
彩	S	S
幡	S	S
，	S	S
挂	S	S
于	S	S
祖	S	S
坟	S	S
顶	S	S
，	S	S
亲	S	S
族	S	S
为	S	S
死	S	S
者	S	S
祭	S	S
扫	S	S
坟	S	S
墓	S	S
，	S	S
叫	S	S
“	S	S
插	S	S
青	S	S
”	S	S
或	S	S
“	S	S
挂	S	S
青	S	S
”	S	S
，	S	S
意	S	S
为	S	S
挂	S	S
念	S	S
亲	S	S
人	S	S
。	S	S

四	B	B
月	I	I
初	I	I
八	E	E
“	S	S
浴	S	S
佛	S	S
节	S	S
”	S	S
。	S	S

此	B	B
日	E	E
，	S	S
农	S	S
夫	S	S
俱	S	S
休	S	S
息	S	S
一	B	B
日	E	E
，	S	S
是	S	S
乡	S	S
间	S	S
古	S	S
老	S	S
劳	S	S
动	S	S
节	S	S
。	S	S

端	B	B
午	I	I
节	E	E
，	S	S
凡	S	S
附	S	S
近	S	S
寺	S	S
观	S	S
，	S	S
必	S	S
印	S	S
送	S	S
张	S	S
真	S	S
人	S	S
图	S	S
像	S	S
，	S	S
至	S	S
节	S	S
日	S	S
必	S	S
悬	S	S
挂	S	S
堂	S	S
中	S	S
，	S	S
小	S	S
儿	S	S
辈	S	S
则	S	S
以	S	S
雄	S	S
黄	S	S
涂	S	S
额	S	S
，	S	S
以	S	S
避	S	S
“	S	S
邪	S	S
毒	S	S
”	S	S
。	S	S

当	B	B
日	E	E
则	S	S
食	S	S
棕	S	S
子	S	S
饮	S	S
菖	S	S
蒲	S	S
，	S	S
系	S	S
艾	S	S
蒿	S	S
悬	S	S
于	S	S
门	S	S
楣	S	S
。	S	S

永	S	S
定	S	S
及	S	S
慈	S	S
利	S	S
九	S	S
溪	S	S
等	S	S
地	S	S
，	S	S
喜	S	S
于	S	S
澧	S	S
水	S	S
赛	S	S
龙	S	S
舟	S	S
。	S	S

端	B	B
午	I	I
节	E	E
有	S	S
大	S	S
小	S	S
之	S	S
分	S	S
，	S	S
五	B	B
月	I	I
初	I	I
五	E	E
为	S	S
小	B	B
端	I	I
午	E	E
，	S	S
十	B	B
五	E	E
为	S	S
大	B	B
端	I	I
午	E	E
。	S	S

六	B	B
月	I	I
初	I	I
六	I	I
日	E	E
，	S	S
土	S	S
家	S	S
人	S	S
晒	S	S
衣	S	S
服	S	S
，	S	S
谓	S	S
之	S	S
“	S	S
覃	S	S
后	S	S
晒	S	S
皮	S	S
”	S	S
，	S	S
传	S	S
说	S	S
这	S	S
天	S	S
是	S	S
明	S	S
初	S	S
土	S	S
家	S	S
首	S	S
领	S	S
覃	S	S
后	S	S
王	S	S
殉	S	S
难	S	S
忌	S	S
日	S	S
，	S	S
为	S	S
土	S	S
家	S	S
族	S	S
一	S	S
大	S	S
民	S	S
族	S	S
节	S	S
日	S	S
。	S	S

七	B	B
月	I	I
七	I	I
夕	E	E
，	S	S
妇	S	S
女	S	S
结	S	S
彩	S	S
绸	S	S
对	S	S
月	S	S
穿	S	S
织	S	S
，	S	S
陈	S	S
瓜	S	S
果	S	S
于	S	S
道	S	S
以	S	S
祀	S	S
牛	S	S
郎	S	S
织	S	S
女	S	S
。	S	S

中	B	B
秋	I	I
节	E	E
，	S	S
土	S	S
家	S	S
族	S	S
不	S	S
兴	S	S
赏	S	S
月	S	S
，	S	S
吃	S	S
月	S	S
饼	S	S
则	S	S
是	S	S
土	S	S
汉	S	S
共	S	S
有	S	S
的	S	S
习	S	S
俗	S	S
。	S	S

土	S	S
家	S	S
人	S	S
过	S	S
中	S	S
秋	S	S
别	S	S
有	S	S
特	S	S
色	S	S
，	S	S
他	S	S
们	S	S
披	S	S
着	S	S
皎	S	S
洁	S	S
的	S	S
月	S	S
光	S	S
，	S	S
去	S	S
冬	S	S
瓜	S	S
园	S	S
里	S	S
偷	S	S
瓜	S	S
，	S	S
给	S	S
无	S	S
生	S	S
育	S	S
之	S	S
夫	S	S
妇	S	S
“	S	S
送	S	S
子	S	S
”	S	S
。	S	S

十	B	B
一	I	I
月	I	I
十	I	I
九	I	I
日	E	E
，	S	S
为	S	S
太	S	S
阳	S	S
神	S	S
生	S	S
辰	S	S
，	S	S
各	S	S
家	S	S
皆	S	S
晨	S	S
起	S	S
焚	S	S
香	S	S
，	S	S
极	S	S
恭	S	S
敬	S	S
。	S	S

十	B	B
二	I	I
月	I	I
二	I	I
十	I	I
四	E	E
，	S	S
为	S	S
小	S	S
年	S	S
。	S	S

在	S	S
桑	S	S
植	S	S
县	S	S
有	S	S
个	S	S
上	S	S
洞	S	S
街	S	S
的	S	S
地	S	S
方	S	S
，	S	S
还	S	S
有	S	S
姓	S	S
“	S	S
向	S	S
”	S	S
的	S	S
过	S	S
年	S	S
比	S	S
其	S	S
他	S	S
姓	S	S
的	S	S
过	S	S
年	S	S
要	S	S
早	S	S
一	S	S
天	S	S
，	S	S
这	S	S
里	S	S
就	S	S
有	S	S
个	S	S
小	S	S
传	S	S
说	S	S
，	S	S
说	S	S
是	S	S
以	S	S
前	S	S
抢	S	S
匪	S	S
很	S	S
多	S	S
，	S	S
怕	S	S
抢	S	S
匪	S	S
抢	S	S
东	S	S
西	S	S
，	S	S
所	S	S
以	S	S
就	S	S
提	S	S
前	S	S
一	S	S
天	S	S
过	S	S
年	S	S
。	S	S
克	S	S
尔	S	S
文	S	S
说	S	S
，	S	S
紧	S	S
张	S	S
激	S	S
素	S	S
释	S	S
放	S	S
大	S	S
约	S	S
1	B	B
到	S	S
4	B	B
小	I	I
时	E	E
后	S	S
，	S	S
记	S	S
忆	S	S
力	S	S
开	S	S
始	S	S
受	S	S
损	S	S
。	S	S
王	S	S
先	S	S
生	S	S
患	S	S
糖	S	S
尿	S	S
病	S	S
多	B	B
年	E	E
，	S	S
近	B	B
来	E	E
发	S	S
现	S	S
尿	S	S
多	S	S
，	S	S
眼	S	S
皮	S	S
也	S	S
有	S	S
些	S	S
肿	S	S
，	S	S
觉	S	S
得	S	S
有	S	S
些	S	S
不	S	S
对	S	S
劲	S	S
，	S	S
于	S	S
是	S	S
赶	S	S
紧	S	S
上	S	S
医	S	S
院	S	S
看	S	S
病	S	S
。	S	S

医	S	S
生	S	S
告	S	S
诉	S	S
他	S	S
，	S	S
幸	S	S
亏	S	S
发	S	S
现	S	S
及	S	S
时	S	S
，	S	S
糖	S	S
尿	S	S
病	S	S
引	S	S
起	S	S
的	S	S
肾	S	S
病	S	S
是	S	S
可	S	S
以	S	S
控	S	S
制	S	S
的	S	S
。	S	S

首	S	S
都	S	S
医	S	S
科	S	S
大	S	S
学	S	S
附	S	S
属	S	S
北	S	S
京	S	S
友	S	S
谊	S	S
医	S	S
院	S	S
肾	S	S
内	S	S
科	S	S
主	S	S
任	S	S
刘	S	S
文	S	S
虎	S	S
博	S	S
士	S	S
告	S	S
诉	S	S
记	S	S
者	S	S
，	S	S
排	S	S
尿	S	S
起	S	S
着	S	S
维	S	S
护	S	S
人	S	S
体	S	S
内	S	S
环	S	S
境	S	S
稳	S	S
定	S	S
的	S	S
重	S	S
要	S	S
作	S	S
用	S	S
。	S	S

因	S	S
此	S	S
，	S	S
通	S	S
过	S	S
观	S	S
察	S	S
尿	S	S
液	S	S
情	S	S
况	S	S
，	S	S
可	S	S
以	S	S
早	S	S
期	S	S
发	S	S
现	S	S
和	S	S
分	S	S
辨	S	S
多	S	S
种	S	S
疾	S	S
病	S	S
。	S	S

专	S	S
家	S	S
介	S	S
绍	S	S
，	S	S
正	S	S
常	S	S
人	S	S
尿	S	S
颜	S	S
色	S	S
从	S	S
无	S	S
色	S	S
到	S	S
深	S	S
琥	S	S
珀	S	S
色	S	S
不	S	S
等	S	S
，	S	S
变	S	S
化	S	S
较	S	S
大	S	S
，	S	S
这	S	S
主	S	S
要	S	S
与	S	S
尿	S	S
液	S	S
的	S	S
酸	S	S
碱	S	S
度	S	S
、	S	S
色	S	S
素	S	S
浓	S	S
度	S	S
有	S	S
关	S	S
。	S	S

正	S	S
常	S	S
人	S	S
的	S	S
尿	S	S
液	S	S
刚	S	S
排	S	S
出	S	S
体	S	S
外	S	S
时	S	S
，	S	S
应	S	S
为	S	S
清	S	S
亮	S	S
透	S	S
明	S	S
，	S	S
放	S	S
置	S	S
一	S	S
段	S	S
时	S	S
间	S	S
后	S	S
可	S	S
出	S	S
现	S	S
混	S	S
浊	S	S
，	S	S
这	S	S
主	S	S
要	S	S
与	S	S
尿	S	S
中	S	S
一	S	S
些	S	S
溶	S	S
质	S	S
沉	S	S
淀	S	S
析	S	S
出	S	S
或	S	S
细	S	S
胞	S	S
污	S	S
染	S	S
有	S	S
关	S	S
。	S	S

正	S	S
常	S	S
人	S	S
的	S	S
尿	S	S
液	S	S
没	S	S
有	S	S
泡	S	S
沫	S	S
，	S	S
也	S	S
无	S	S
明	S	S
显	S	S
的	S	S
气	S	S
味	S	S
。	S	S

正	S	S
常	S	S
人	S	S
一	S	S
般	S	S
状	S	S
况	S	S
下	S	S
，	S	S
每	B	B
昼	I	I
夜	E	E
的	S	S
总	S	S
尿	S	S
量	S	S
约	S	S
1	S	S
6	S	S
0	S	S
0	S	S
毫	S	S
升	S	S
。	S	S

刘	S	S
博	S	S
士	S	S
介	S	S
绍	S	S
，	S	S
尿	S	S
量	S	S
异	S	S
常	S	S
主	S	S
要	S	S
表	S	S
现	S	S
在	S	S
少	S	S
尿	S	S
、	S	S
多	S	S
尿	S	S
、	S	S
夜	S	S
尿	S	S
增	S	S
多	S	S
几	S	S
方	S	S
面	S	S
：	S	S
少	S	S
尿	S	S
：	S	S
是	S	S
指	S	S
每	B	B
昼	I	I
夜	E	E
尿	S	S
液	S	S
的	S	S
总	S	S
量	S	S
不	S	S
足	S	S
4	S	S
0	S	S
0	S	S
毫	S	S
升	S	S
，	S	S
儿	S	S
童	S	S
的	S	S
尿	S	S
量	S	S
如	S	S
果	S	S
低	S	S
于	S	S
0	S	S
.	S	S
8	S	S
毫	S	S
升	S	S
/	S	S
每	S	S
小	S	S
时	S	S
/	S	S
每	S	S
公	S	S
斤	S	S
体	S	S
重	S	S
也	S	S
提	S	S
示	S	S
少	S	S
尿	S	S
。	S	S

每	S	S
昼	S	S
夜	S	S
的	S	S
尿	S	S
量	S	S
如	S	S
果	S	S
少	S	S
于	S	S
5	S	S
0	S	S
—	S	S
1	S	S
0	S	S
0	S	S
毫	S	S
升	S	S
，	S	S
则	S	S
为	S	S
无	S	S
尿	S	S
。	S	S

少	S	S
尿	S	S
或	S	S
无	S	S
尿	S	S
主	S	S
要	S	S
见	S	S
于	S	S
各	S	S
种	S	S
原	S	S
因	S	S
导	S	S
致	S	S
的	S	S
急	S	S
性	S	S
肾	S	S
功	S	S
能	S	S
衰	S	S
竭	S	S
，	S	S
包	S	S
括	S	S
肾	S	S
前	S	S
性	S	S
、	S	S
肾	S	S
性	S	S
、	S	S
肾	S	S
后	S	S
性	S	S
急	S	S
性	S	S
肾	S	S
衰	S	S
。	S	S

血	S	S
容	S	S
量	S	S
减	S	S
少	S	S
、	S	S
肾	S	S
血	S	S
流	S	S
灌	S	S
注	S	S
不	S	S
足	S	S
，	S	S
如	S	S
严	S	S
重	S	S
腹	S	S
泻	S	S
或	S	S
呕	S	S
吐	S	S
、	S	S
失	S	S
血	S	S
或	S	S
大	S	S
量	S	S
失	S	S
液	S	S
、	S	S
心	S	S
衰	S	S
或	S	S
肾	S	S
血	S	S
管	S	S
栓	S	S
塞	S	S
等	S	S
是	S	S
产	S	S
生	S	S
肾	S	S
前	S	S
性	S	S
肾	S	S
衰	S	S
的	S	S
常	S	S
见	S	S
原	S	S
因	S	S
；	S	S
肾	S	S
性	S	S
衰	S	S
竭	S	S
多	S	S
为	S	S
各	S	S
种	S	S
严	S	S
重	S	S
的	S	S
肾	S	S
小	S	S
球	S	S
、	S	S
肾	S	S
小	S	S
管	S	S
、	S	S
肾	S	S
间	S	S
质	S	S
疾	S	S
病	S	S
所	S	S
致	S	S
；	S	S
肾	S	S
后	S	S
性	S	S
衰	S	S
竭	S	S
则	S	S
常	S	S
发	S	S
生	S	S
在	S	S
机	S	S
械	S	S
性	S	S
梗	S	S
阻	S	S
的	S	S
病	S	S
人	S	S
，	S	S
如	S	S
前	S	S
列	S	S
腺	S	S
肥	S	S
大	S	S
、	S	S
结	S	S
石	S	S
、	S	S
肿	S	S
瘤	S	S
(	S	S
专	S	S
题	S	S
访	S	S
谈	S	S
咨	S	S
询	S	S
)	S	S
等	S	S
。	S	S

多	S	S
尿	S	S
：	S	S
如	S	S
果	S	S
每	B	B
昼	I	I
夜	E	E
的	S	S
尿	S	S
量	S	S
大	S	S
于	S	S
3	S	S
0	S	S
0	S	S
0	S	S
毫	S	S
升	S	S
，	S	S
就	S	S
叫	S	S
多	S	S
尿	S	S
，	S	S
多	S	S
见	S	S
于	S	S
心	S	S
理	S	S
或	S	S
强	S	S
迫	S	S
性	S	S
饮	S	S
水	S	S
后	S	S
。	S	S

脑	S	S
垂	S	S
体	S	S
分	S	S
泌	S	S
抗	S	S
利	S	S
尿	S	S
激	S	S
素	S	S
不	S	S
足	S	S
会	S	S
导	S	S
致	S	S
中	S	S
枢	S	S
性	S	S
尿	S	S
崩	S	S
症	S	S
。	S	S

另	S	S
外	S	S
，	S	S
肾	S	S
性	S	S
尿	S	S
崩	S	S
症	S	S
是	S	S
成	S	S
人	S	S
多	S	S
见	S	S
的	S	S
一	S	S
类	S	S
疾	S	S
病	S	S
。	S	S

常	S	S
见	S	S
原	S	S
因	S	S
包	S	S
括	S	S
利	S	S
尿	S	S
药	S	S
使	S	S
用	S	S
不	S	S
当	S	S
，	S	S
代	S	S
谢	S	S
紊	S	S
乱	S	S
如	S	S
糖	S	S
尿	S	S
病	S	S
、	S	S
高	S	S
血	S	S
钙	S	S
、	S	S
低	S	S
血	S	S
钾	S	S
症	S	S
，	S	S
慢	S	S
性	S	S
肾	S	S
病	S	S
如	S	S
肾	S	S
小	S	S
管	S	S
酸	S	S
中	S	S
毒	S	S
、	S	S
慢	S	S
性	S	S
肾	S	S
小	S	S
管	S	S
间	S	S
质	S	S
病	S	S
，	S	S
或	S	S
先	S	S
天	S	S
性	S	S
肾	S	S
小	S	S
管	S	S
上	S	S
皮	S	S
细	S	S
胞	S	S
对	S	S
抗	S	S
利	S	S
尿	S	S
激	S	S
素	S	S
无	S	S
反	S	S
应	S	S
或	S	S
反	S	S
应	S	S
低	S	S
下	S	S
。	S	S

有	S	S
些	S	S
多	S	S
尿	S	S
是	S	S
因	S	S
为	S	S
溶	S	S
质	S	S
性	S	S
利	S	S
尿	S	S
引	S	S
起	S	S
的	S	S
，	S	S
如	S	S
糖	S	S
尿	S	S
或	S	S
尿	S	S
素	S	S
浓	S	S
度	S	S
过	S	S
高	S	S
往	S	S
往	S	S
导	S	S
致	S	S
多	S	S
尿	S	S
。	S	S

在	S	S
尿	S	S
路	S	S
梗	S	S
阻	S	S
解	S	S
除	S	S
后	S	S
、	S	S
移	S	S
植	S	S
肾	S	S
早	S	S
期	S	S
或	S	S
急	S	S
性	S	S
肾	S	S
衰	S	S
的	S	S
恢	S	S
复	S	S
期	S	S
，	S	S
都	S	S
可	S	S
能	S	S
出	S	S
现	S	S
多	S	S
尿	S	S
。	S	S

夜	S	S
尿	S	S
多	S	S
：	S	S
除	S	S
非	S	S
夜	B	B
间	E	E
大	S	S
量	S	S
喝	S	S
水	S	S
，	S	S
正	S	S
常	S	S
人	S	S
白	B	B
天	E	E
的	S	S
尿	S	S
量	S	S
多	S	S
于	S	S
夜	B	B
间	E	E
的	S	S
尿	S	S
量	S	S
。	S	S

如	S	S
果	S	S
晚	B	B
上	E	E
6	B	B
时	E	E
至	S	S
次	B	B
日	E	E
凌	B	B
晨	E	E
6	B	B
时	E	E
的	S	S
总	S	S
尿	S	S
量	S	S
多	S	S
于	S	S
白	B	B
天	E	E
的	S	S
尿	S	S
量	S	S
就	S	S
称	S	S
为	S	S
夜	S	S
尿	S	S
量	S	S
增	S	S
多	S	S
。	S	S

这	S	S
种	S	S
情	S	S
况	S	S
常	S	S
见	S	S
于	S	S
慢	S	S
性	S	S
肾	S	S
功	S	S
能	S	S
受	S	S
损	S	S
者	S	S
，	S	S
需	S	S
要	S	S
认	S	S
真	S	S
治	S	S
疗	S	S
。	S	S

除	S	S
了	S	S
尿	S	S
量	S	S
，	S	S
尿	S	S
液	S	S
性	S	S
状	S	S
也	S	S
很	S	S
重	S	S
要	S	S
。	S	S

刘	S	S
博	S	S
士	S	S
说	S	S
，	S	S
尿	S	S
液	S	S
外	S	S
观	S	S
和	S	S
气	S	S
味	S	S
要	S	S
观	S	S
察	S	S
四	S	S
个	S	S
方	S	S
面	S	S
：	S	S
血	S	S
尿	S	S
：	S	S
正	S	S
常	S	S
人	S	S
尿	S	S
中	S	S
只	S	S
有	S	S
少	S	S
量	S	S
红	S	S
细	S	S
胞	S	S
，	S	S
肉	S	S
眼	S	S
看	S	S
不	S	S
到	S	S
。	S	S

如	S	S
果	S	S
尿	S	S
色	S	S
为	S	S
洗	S	S
肉	S	S
水	S	S
样	S	S
，	S	S
就	S	S
叫	S	S
做	S	S
肉	S	S
眼	S	S
血	S	S
尿	S	S
，	S	S
血	S	S
尿	S	S
严	S	S
重	S	S
的	S	S
可	S	S
见	S	S
到	S	S
血	S	S
块	S	S
。	S	S

血	S	S
尿	S	S
多	S	S
见	S	S
于	S	S
尿	S	S
路	S	S
感	S	S
染	S	S
、	S	S
肾	S	S
脏	S	S
实	S	S
质	S	S
性	S	S
疾	S	S
病	S	S
和	S	S
尿	S	S
路	S	S
肿	S	S
瘤	S	S
。	S	S

泡	S	S
沫	S	S
增	S	S
多	S	S
：	S	S
常	S	S
见	S	S
于	S	S
尿	S	S
中	S	S
溶	S	S
质	S	S
成	S	S
份	S	S
增	S	S
多	S	S
，	S	S
如	S	S
蛋	S	S
白	S	S
尿	S	S
。	S	S

有	S	S
异	S	S
味	S	S
：	S	S
尿	S	S
路	S	S
感	S	S
染	S	S
者	S	S
尿	S	S
会	S	S
有	S	S
氨	S	S
水	S	S
味	S	S
，	S	S
糖	S	S
尿	S	S
病	S	S
酮	S	S
症	S	S
酸	S	S
中	S	S
毒	S	S
患	S	S
者	S	S
尿	S	S
液	S	S
则	S	S
会	S	S
有	S	S
股	S	S
水	S	S
果	S	S
的	S	S
芳	S	S
香	S	S
味	S	S
。	S	S

颜	S	S
色	S	S
异	S	S
常	S	S
：	S	S
多	S	S
种	S	S
疾	S	S
病	S	S
或	S	S
药	S	S
物	S	S
、	S	S
食	S	S
物	S	S
会	S	S
导	S	S
致	S	S
尿	S	S
液	S	S
色	S	S
泽	S	S
变	S	S
化	S	S
。	S	S

如	S	S
利	S	S
福	S	S
平	S	S
可	S	S
引	S	S
起	S	S
红	S	S
色	S	S
尿	S	S
液	S	S
，	S	S
血	S	S
红	S	S
蛋	S	S
白	S	S
尿	S	S
或	S	S
肌	S	S
红	S	S
蛋	S	S
白	S	S
尿	S	S
为	S	S
红	S	S
葡	S	S
萄	S	S
酒	S	S
色	S	S
尿	S	S
液	S	S
，	S	S
淋	S	S
巴	S	S
系	S	S
统	S	S
疾	S	S
病	S	S
可	S	S
引	S	S
起	S	S
乳	S	S
糜	S	S
尿	S	S
，	S	S
常	S	S
为	S	S
乳	S	S
白	S	S
色	S	S
。	S	S

有	S	S
的	S	S
病	S	S
人	S	S
尿	S	S
液	S	S
呈	S	S
浓	S	S
茶	S	S
色	S	S
，	S	S
如	S	S
伴	S	S
有	S	S
眼	S	S
睛	S	S
发	S	S
黄	S	S
，	S	S
那	S	S
就	S	S
是	S	S
出	S	S
现	S	S
了	S	S
黄	S	S
疸	S	S
，	S	S
要	S	S
查	S	S
肝	S	S
功	S	S
等	S	S
指	S	S
标	S	S
。	S	S

刘	S	S
文	S	S
虎	S	S
博	S	S
士	S	S
强	S	S
调	S	S
，	S	S
尿	S	S
量	S	S
、	S	S
颜	S	S
色	S	S
、	S	S
外	S	S
观	S	S
